method,Hit@1,Hit@3,Hit@5,MRR
CLAP,83.50893266,96.53000458,98.57993587,90.27456936
Manual-Template,85.75355016,96.74759505,98.57993587,91.45891048
Qwen-AudioAware,85.75355016,96.88502061,98.57993587,91.51903417
