dataset,physical_gpu_id,gpu_name,method,batch_size,repeat,n_samples,end_to_end_ms_per_sample,knowledge_stage_ms_per_sample,throughput_samples_per_s,peak_gpu_mib,offline_cache_mib,top1_agreement_vs_first_repeat,top1_sha256,full_ranking_sha256_audit
UrbanSound8K,0,NVIDIA GeForce RTX 4090 D,CLAP,32,1,200,6.541302879340947,0.16125577851198614,152.87474352521537,1679.23388671875,0.0390625,1.0,254d42b9c7b10936fbdc274f20db1311b54127ef5a3c0eb7db84c623fdbbf5a7,4b07a53ec4b448dc29130244011c36cfc235576560d7dd0fbab1766ea5385135
UrbanSound8K,0,NVIDIA GeForce RTX 4090 D,iKnow_dagger,32,1,200,7.941081341123208,1.588101158849895,125.9274344441556,1680.97021484375,1.2203140258789062,1.0,bdcb4abd364d35227036329f688cac96976b235430d61d4ce05413c78e6a27c9,24b8052acec6100ee685f3ab8a0a85b5cc72543c90a7d3424125fb760e39bd73
UrbanSound8K,0,NVIDIA GeForce RTX 4090 D,SAKI,32,1,200,76.99686521664262,70.57009326759726,12.98754172895669,1685.46826171875,5.389509201049805,1.0,7a5e3efe1e83d9b2d1fc40ffc9e28a589942abde5a9cac1302de87541b1587f5,914e840f0ea91cb41e620adccc8ce1416545cdd8357803e72753bb94045f2354
UrbanSound8K,0,NVIDIA GeForce RTX 4090 D,iKnow_dagger,32,2,200,7.9405941208824515,1.596717149950564,125.93516111976622,1680.97021484375,1.2203140258789062,1.0,bdcb4abd364d35227036329f688cac96976b235430d61d4ce05413c78e6a27c9,24b8052acec6100ee685f3ab8a0a85b5cc72543c90a7d3424125fb760e39bd73
UrbanSound8K,0,NVIDIA GeForce RTX 4090 D,SAKI,32,2,200,77.19513134448789,71.19155984837562,12.954184837608997,1685.46826171875,5.389509201049805,1.0,7a5e3efe1e83d9b2d1fc40ffc9e28a589942abde5a9cac1302de87541b1587f5,914e840f0ea91cb41e620adccc8ce1416545cdd8357803e72753bb94045f2354
UrbanSound8K,0,NVIDIA GeForce RTX 4090 D,CLAP,32,2,200,6.056057661771774,0.1604533416684717,165.12392316083688,1679.23388671875,0.0390625,1.0,254d42b9c7b10936fbdc274f20db1311b54127ef5a3c0eb7db84c623fdbbf5a7,4b07a53ec4b448dc29130244011c36cfc235576560d7dd0fbab1766ea5385135
UrbanSound8K,0,NVIDIA GeForce RTX 4090 D,SAKI,32,3,200,77.43612308520824,71.52305323979817,12.91386965356765,1685.46826171875,5.389509201049805,1.0,7a5e3efe1e83d9b2d1fc40ffc9e28a589942abde5a9cac1302de87541b1587f5,914e840f0ea91cb41e620adccc8ce1416545cdd8357803e72753bb94045f2354
UrbanSound8K,0,NVIDIA GeForce RTX 4090 D,CLAP,32,3,200,6.029822784475982,0.16193640534766018,165.84235320721857,1679.23388671875,0.0390625,1.0,254d42b9c7b10936fbdc274f20db1311b54127ef5a3c0eb7db84c623fdbbf5a7,4b07a53ec4b448dc29130244011c36cfc235576560d7dd0fbab1766ea5385135
UrbanSound8K,0,NVIDIA GeForce RTX 4090 D,iKnow_dagger,32,3,200,7.355873950291425,1.6066679754294455,135.94577704262892,1680.97021484375,1.2203140258789062,1.0,bdcb4abd364d35227036329f688cac96976b235430d61d4ce05413c78e6a27c9,24b8052acec6100ee685f3ab8a0a85b5cc72543c90a7d3424125fb760e39bd73
UrbanSound8K,0,NVIDIA GeForce RTX 4090 D,CLAP,32,4,200,6.018531606532633,0.1610757363960147,166.1534848325097,1679.23388671875,0.0390625,1.0,254d42b9c7b10936fbdc274f20db1311b54127ef5a3c0eb7db84c623fdbbf5a7,4b07a53ec4b448dc29130244011c36cfc235576560d7dd0fbab1766ea5385135
UrbanSound8K,0,NVIDIA GeForce RTX 4090 D,iKnow_dagger,32,4,200,7.202943701995537,1.6030043608043343,138.8321277206367,1680.97021484375,1.2203140258789062,1.0,bdcb4abd364d35227036329f688cac96976b235430d61d4ce05413c78e6a27c9,24b8052acec6100ee685f3ab8a0a85b5cc72543c90a7d3424125fb760e39bd73
UrbanSound8K,0,NVIDIA GeForce RTX 4090 D,SAKI,32,4,200,77.14467325131409,71.39204013510607,12.962657794172015,1685.46826171875,5.389509201049805,1.0,7a5e3efe1e83d9b2d1fc40ffc9e28a589942abde5a9cac1302de87541b1587f5,914e840f0ea91cb41e620adccc8ce1416545cdd8357803e72753bb94045f2354
UrbanSound8K,0,NVIDIA GeForce RTX 4090 D,iKnow_dagger,32,5,200,7.344477002043277,1.6031720500905067,136.15673379081915,1680.97021484375,1.2203140258789062,1.0,bdcb4abd364d35227036329f688cac96976b235430d61d4ce05413c78e6a27c9,24b8052acec6100ee685f3ab8a0a85b5cc72543c90a7d3424125fb760e39bd73
UrbanSound8K,0,NVIDIA GeForce RTX 4090 D,SAKI,32,5,200,77.14747278601862,71.36598182958551,12.962187404034175,1685.46826171875,5.389509201049805,1.0,7a5e3efe1e83d9b2d1fc40ffc9e28a589942abde5a9cac1302de87541b1587f5,914e840f0ea91cb41e620adccc8ce1416545cdd8357803e72753bb94045f2354
UrbanSound8K,0,NVIDIA GeForce RTX 4090 D,CLAP,32,5,200,6.029546081554145,0.16246947110630572,165.8499639067764,1679.23388671875,0.0390625,1.0,254d42b9c7b10936fbdc274f20db1311b54127ef5a3c0eb7db84c623fdbbf5a7,4b07a53ec4b448dc29130244011c36cfc235576560d7dd0fbab1766ea5385135
