method,Hit@1,Hit@3,Hit@5,MRR
D-1st,29.919340799628618,47.44966053502002,54.964312655950785,42.05404753899014
Flat-HalfEdge,29.954157720652237,47.536702837579064,55.01653803748622,42.07479990388157
FullPath-Chained,30.070214124064293,47.554111298090874,54.98752393663321,42.17838149206379
FullPath-TwoSentence,30.203678987988162,47.374223872802176,55.03974931816863,42.242637523496334
Endpoint,30.395172053618058,47.600533859455695,55.02814367782742,42.40799244013345
