dataset,physical_gpu_id,gpu_name,method,batch_size,repeat,n_samples,end_to_end_ms_per_sample,knowledge_stage_ms_per_sample,throughput_samples_per_s,peak_gpu_mib,offline_cache_mib,top1_agreement_vs_first_repeat,top1_sha256,full_ranking_sha256_audit
AudioSet,0,NVIDIA GeForce RTX 4090 D,CLAP,32,1,200,16.857658507069573,0.15866797883063555,59.32021932824368,1681.31640625,2.05859375,1.0,7fbaf33e7681a732b3ff5fd51d574707f4df0f652f3ff8c3723f22cb18ce3bd9,ca04d6d162631bd0760ac86b563d833512a4c4ce2e88123405217e0595f44e54
AudioSet,0,NVIDIA GeForce RTX 4090 D,iKnow_dagger,32,1,200,17.760908611817285,1.288395767332986,56.30342579065163,1699.31640625,19.11838722229004,1.0,a6168713fbbe295553056c1d14cf2e2741209d0000c1cea3ee35c16f26f6a53e,9ed5aa96bab61addbe9d3c51d56577b55308619649678995f0db311eea77d30f
AudioSet,0,NVIDIA GeForce RTX 4090 D,SAKI,32,1,200,68.02656666724943,51.8207461561542,14.700139210192392,1833.31640625,154.57154369354248,1.0,fbe5bd688aa4e0faed9e74bc8977f2801c9e3757e5e5b49a1cdfd3c55821c252,bb92ccaadf0026740f2a01a0539dba8f3622a78ccf7ba218bd76286fe926d02f
AudioSet,0,NVIDIA GeForce RTX 4090 D,iKnow_dagger,32,2,200,17.575781766790897,1.3076055399142206,56.89647341260694,1699.31640625,19.11838722229004,1.0,a6168713fbbe295553056c1d14cf2e2741209d0000c1cea3ee35c16f26f6a53e,9ed5aa96bab61addbe9d3c51d56577b55308619649678995f0db311eea77d30f
AudioSet,0,NVIDIA GeForce RTX 4090 D,SAKI,32,2,200,70.76187490369193,51.84317353996448,14.13190367498058,1833.31640625,154.57154369354248,1.0,fbe5bd688aa4e0faed9e74bc8977f2801c9e3757e5e5b49a1cdfd3c55821c252,bb92ccaadf0026740f2a01a0539dba8f3622a78ccf7ba218bd76286fe926d02f
AudioSet,0,NVIDIA GeForce RTX 4090 D,CLAP,32,2,200,18.790674202609807,0.1557442545890808,53.217888257628964,1681.31640625,2.05859375,1.0,7fbaf33e7681a732b3ff5fd51d574707f4df0f652f3ff8c3723f22cb18ce3bd9,ca04d6d162631bd0760ac86b563d833512a4c4ce2e88123405217e0595f44e54
AudioSet,0,NVIDIA GeForce RTX 4090 D,SAKI,32,3,200,68.57719839783385,51.862113444367424,14.58210634675894,1833.31640625,154.57154369354248,1.0,fbe5bd688aa4e0faed9e74bc8977f2801c9e3757e5e5b49a1cdfd3c55821c252,bb92ccaadf0026740f2a01a0539dba8f3622a78ccf7ba218bd76286fe926d02f
AudioSet,0,NVIDIA GeForce RTX 4090 D,CLAP,32,3,200,14.780674282228574,0.15602992614731193,67.65591209883719,1681.31640625,2.05859375,1.0,7fbaf33e7681a732b3ff5fd51d574707f4df0f652f3ff8c3723f22cb18ce3bd9,ca04d6d162631bd0760ac86b563d833512a4c4ce2e88123405217e0595f44e54
AudioSet,0,NVIDIA GeForce RTX 4090 D,iKnow_dagger,32,3,200,15.959370710188523,1.3045668066479266,62.65911220181108,1699.31640625,19.11838722229004,1.0,a6168713fbbe295553056c1d14cf2e2741209d0000c1cea3ee35c16f26f6a53e,9ed5aa96bab61addbe9d3c51d56577b55308619649678995f0db311eea77d30f
AudioSet,0,NVIDIA GeForce RTX 4090 D,CLAP,32,4,200,15.520623665070161,0.1567049347795546,64.430400580522,1681.31640625,2.05859375,1.0,7fbaf33e7681a732b3ff5fd51d574707f4df0f652f3ff8c3723f22cb18ce3bd9,ca04d6d162631bd0760ac86b563d833512a4c4ce2e88123405217e0595f44e54
AudioSet,0,NVIDIA GeForce RTX 4090 D,iKnow_dagger,32,4,200,19.282578236889094,1.3065424258820713,51.86028484961213,1699.31640625,19.11838722229004,1.0,a6168713fbbe295553056c1d14cf2e2741209d0000c1cea3ee35c16f26f6a53e,9ed5aa96bab61addbe9d3c51d56577b55308619649678995f0db311eea77d30f
AudioSet,0,NVIDIA GeForce RTX 4090 D,SAKI,32,4,200,70.48898316337727,51.764313518069685,14.18661406538139,1833.31640625,154.57154369354248,1.0,fbe5bd688aa4e0faed9e74bc8977f2801c9e3757e5e5b49a1cdfd3c55821c252,bb92ccaadf0026740f2a01a0539dba8f3622a78ccf7ba218bd76286fe926d02f
AudioSet,0,NVIDIA GeForce RTX 4090 D,iKnow_dagger,32,5,200,19.578201606636867,1.303479252383113,51.07721434746117,1699.31640625,19.11838722229004,1.0,a6168713fbbe295553056c1d14cf2e2741209d0000c1cea3ee35c16f26f6a53e,9ed5aa96bab61addbe9d3c51d56577b55308619649678995f0db311eea77d30f
AudioSet,0,NVIDIA GeForce RTX 4090 D,SAKI,32,5,200,69.58455766784027,51.68515396886505,14.371004623949311,1833.31640625,154.57154369354248,1.0,fbe5bd688aa4e0faed9e74bc8977f2801c9e3757e5e5b49a1cdfd3c55821c252,bb92ccaadf0026740f2a01a0539dba8f3622a78ccf7ba218bd76286fe926d02f
AudioSet,0,NVIDIA GeForce RTX 4090 D,CLAP,32,5,200,17.505528109613806,0.15602687024511397,57.12481187304559,1681.31640625,2.05859375,1.0,7fbaf33e7681a732b3ff5fd51d574707f4df0f652f3ff8c3723f22cb18ce3bd9,ca04d6d162631bd0760ac86b563d833512a4c4ce2e88123405217e0595f44e54
