dataset,physical_gpu_id,gpu_name,method,batch_size,repeat,n_samples,end_to_end_ms_per_sample,knowledge_stage_ms_per_sample,throughput_samples_per_s,peak_gpu_mib,offline_cache_mib,top1_agreement_vs_first_repeat,top1_sha256,full_ranking_sha256_audit
TUT2017,0,NVIDIA GeForce RTX 4090 D,CLAP,32,1,200,16.74043372622691,0.1628075062762946,59.73560878732309,1679.25390625,0.05859375,1.0,53958c6a022c35887b6beb43824ed55fec327e99f43c332671c10c0881ec96f2,d9f28b852af0e8942602d8ce420919eb2fed8fe31ad506318e57b85fe762cd2e
TUT2017,0,NVIDIA GeForce RTX 4090 D,iKnow_dagger,32,1,200,17.90108502842486,1.4797934133093804,55.86253561793128,1680.990234375,1.0991706848144531,1.0,d090a6d86154a31ec24e231c23318614d5ccafe4b2a7025efe55eb52653d10b8,f2f40138225ec9c10be4014ee305f0895b30d65e23b6123cf9cfb3d5a725b319
TUT2017,0,NVIDIA GeForce RTX 4090 D,SAKI,32,1,200,80.1106194301974,63.721744519425556,12.482739580753432,1686.36328125,6.292492866516113,1.0,4619991a6486fe07f10263af27ba7d140ec0de12d76f3ef475e7492fcfdd2d5f,6af03037c51cda77fb2484fe3253a813a6f83c971ce1c456156ef2438e42adcf
TUT2017,0,NVIDIA GeForce RTX 4090 D,iKnow_dagger,32,2,200,18.273277155822143,1.4747539500240237,54.724721322435855,1680.990234375,1.0991706848144531,1.0,d090a6d86154a31ec24e231c23318614d5ccafe4b2a7025efe55eb52653d10b8,f2f40138225ec9c10be4014ee305f0895b30d65e23b6123cf9cfb3d5a725b319
TUT2017,0,NVIDIA GeForce RTX 4090 D,SAKI,32,2,200,80.30289125745185,63.58236057450995,12.452851750928748,1686.36328125,6.292492866516113,1.0,4619991a6486fe07f10263af27ba7d140ec0de12d76f3ef475e7492fcfdd2d5f,6af03037c51cda77fb2484fe3253a813a6f83c971ce1c456156ef2438e42adcf
TUT2017,0,NVIDIA GeForce RTX 4090 D,CLAP,32,2,200,16.904394080629572,0.1655530242715031,59.15621673455195,1679.25390625,0.05859375,1.0,53958c6a022c35887b6beb43824ed55fec327e99f43c332671c10c0881ec96f2,d9f28b852af0e8942602d8ce420919eb2fed8fe31ad506318e57b85fe762cd2e
TUT2017,0,NVIDIA GeForce RTX 4090 D,SAKI,32,3,200,80.27602378861047,63.76477323938161,12.457019578265156,1686.36328125,6.292492866516113,1.0,4619991a6486fe07f10263af27ba7d140ec0de12d76f3ef475e7492fcfdd2d5f,6af03037c51cda77fb2484fe3253a813a6f83c971ce1c456156ef2438e42adcf
TUT2017,0,NVIDIA GeForce RTX 4090 D,CLAP,32,3,200,16.977307804627344,0.1649492303840816,58.90215406988377,1679.25390625,0.05859375,1.0,53958c6a022c35887b6beb43824ed55fec327e99f43c332671c10c0881ec96f2,d9f28b852af0e8942602d8ce420919eb2fed8fe31ad506318e57b85fe762cd2e
TUT2017,0,NVIDIA GeForce RTX 4090 D,iKnow_dagger,32,3,200,17.919344631955028,1.4727703563403338,55.80561234459044,1680.990234375,1.0991706848144531,1.0,d090a6d86154a31ec24e231c23318614d5ccafe4b2a7025efe55eb52653d10b8,f2f40138225ec9c10be4014ee305f0895b30d65e23b6123cf9cfb3d5a725b319
TUT2017,0,NVIDIA GeForce RTX 4090 D,CLAP,32,4,200,16.721212309785187,0.16421679058112204,59.80427623748333,1679.25390625,0.05859375,1.0,53958c6a022c35887b6beb43824ed55fec327e99f43c332671c10c0881ec96f2,d9f28b852af0e8942602d8ce420919eb2fed8fe31ad506318e57b85fe762cd2e
TUT2017,0,NVIDIA GeForce RTX 4090 D,iKnow_dagger,32,4,200,17.95958161004819,1.4765983051620424,55.68058442077019,1680.990234375,1.0991706848144531,1.0,d090a6d86154a31ec24e231c23318614d5ccafe4b2a7025efe55eb52653d10b8,f2f40138225ec9c10be4014ee305f0895b30d65e23b6123cf9cfb3d5a725b319
TUT2017,0,NVIDIA GeForce RTX 4090 D,SAKI,32,4,200,80.10713904397562,63.75389679335058,12.483281913875865,1686.36328125,6.292492866516113,1.0,4619991a6486fe07f10263af27ba7d140ec0de12d76f3ef475e7492fcfdd2d5f,6af03037c51cda77fb2484fe3253a813a6f83c971ce1c456156ef2438e42adcf
TUT2017,0,NVIDIA GeForce RTX 4090 D,iKnow_dagger,32,5,200,18.439039163058624,1.4748067816253752,54.23276078307989,1680.990234375,1.0991706848144531,1.0,d090a6d86154a31ec24e231c23318614d5ccafe4b2a7025efe55eb52653d10b8,f2f40138225ec9c10be4014ee305f0895b30d65e23b6123cf9cfb3d5a725b319
TUT2017,0,NVIDIA GeForce RTX 4090 D,SAKI,32,5,200,80.18836575676687,63.74548068619333,12.47063698783028,1686.36328125,6.292492866516113,1.0,4619991a6486fe07f10263af27ba7d140ec0de12d76f3ef475e7492fcfdd2d5f,6af03037c51cda77fb2484fe3253a813a6f83c971ce1c456156ef2438e42adcf
TUT2017,0,NVIDIA GeForce RTX 4090 D,CLAP,32,5,200,16.846629234496504,0.16517212614417076,59.35905551671548,1679.25390625,0.05859375,1.0,53958c6a022c35887b6beb43824ed55fec327e99f43c332671c10c0881ec96f2,d9f28b852af0e8942602d8ce420919eb2fed8fe31ad506318e57b85fe762cd2e
