dataset,physical_gpu_id,gpu_name,method,batch_size,repeat,n_samples,end_to_end_ms_per_sample,knowledge_stage_ms_per_sample,throughput_samples_per_s,peak_gpu_mib,offline_cache_mib,top1_agreement_vs_first_repeat,top1_sha256,full_ranking_sha256_audit
ESC-50,0,NVIDIA GeForce RTX 4090 D,CLAP,32,1,200,4.295627216342837,0.2556133596226573,232.79487479627454,1679.39501953125,0.1953125,1.0,094da07c03257740a82c7a709f72241971c6fc039f1f0cfeb7f2d09bca83d038,443f6502fa1c3fad919e81dffa84bfe4c8f4ac4a4058e8a10c4e867bf965817d
ESC-50,0,NVIDIA GeForce RTX 4090 D,iKnow_dagger,32,1,200,4.990066841710359,1.528004335705191,200.39811724390594,1683.39501953125,4.005695343017578,1.0,2b4acec878d4cd0b09d10ec1c45e506c7a228f25f329d29f79f63160da035a5f,12f7033b207faef6fc7418c9cc67dfb67fd6ab3ab7dfc638d9277b25edb08357
ESC-50,0,NVIDIA GeForce RTX 4090 D,SAKI,32,1,200,80.27465843013488,76.55523250577971,12.457231454560795,1703.48486328125,24.46487522125244,1.0,e212198eac4d01a38a3495af1b1f22ef75dc7263f0d707b8aa4d56228e764883,d2d9c49ba508a510668c064753c0a13d173285bb4c14c841cb887b2c5a315a5b
ESC-50,0,NVIDIA GeForce RTX 4090 D,iKnow_dagger,32,2,200,5.773614313220605,1.8508151592686772,173.20173218189657,1683.39501953125,4.005695343017578,1.0,2b4acec878d4cd0b09d10ec1c45e506c7a228f25f329d29f79f63160da035a5f,12f7033b207faef6fc7418c9cc67dfb67fd6ab3ab7dfc638d9277b25edb08357
ESC-50,0,NVIDIA GeForce RTX 4090 D,SAKI,32,2,200,75.09061452001333,71.5454641263932,13.317243524934499,1703.48486328125,24.46487522125244,1.0,e212198eac4d01a38a3495af1b1f22ef75dc7263f0d707b8aa4d56228e764883,d2d9c49ba508a510668c064753c0a13d173285bb4c14c841cb887b2c5a315a5b
ESC-50,0,NVIDIA GeForce RTX 4090 D,CLAP,32,2,200,3.5676942707505077,0.14674848993308842,280.2930756142504,1679.39501953125,0.1953125,1.0,094da07c03257740a82c7a709f72241971c6fc039f1f0cfeb7f2d09bca83d038,443f6502fa1c3fad919e81dffa84bfe4c8f4ac4a4058e8a10c4e867bf965817d
ESC-50,0,NVIDIA GeForce RTX 4090 D,SAKI,32,3,200,77.12775717722252,73.53302595904097,12.965500833924436,1703.48486328125,24.46487522125244,1.0,e212198eac4d01a38a3495af1b1f22ef75dc7263f0d707b8aa4d56228e764883,d2d9c49ba508a510668c064753c0a13d173285bb4c14c841cb887b2c5a315a5b
ESC-50,0,NVIDIA GeForce RTX 4090 D,CLAP,32,3,200,3.550005581928417,0.1468507235404104,281.68969792345644,1679.39501953125,0.1953125,1.0,094da07c03257740a82c7a709f72241971c6fc039f1f0cfeb7f2d09bca83d038,443f6502fa1c3fad919e81dffa84bfe4c8f4ac4a4058e8a10c4e867bf965817d
ESC-50,0,NVIDIA GeForce RTX 4090 D,iKnow_dagger,32,3,200,4.930162865202874,1.5175972750876099,202.83305589314452,1683.39501953125,4.005695343017578,1.0,2b4acec878d4cd0b09d10ec1c45e506c7a228f25f329d29f79f63160da035a5f,12f7033b207faef6fc7418c9cc67dfb67fd6ab3ab7dfc638d9277b25edb08357
ESC-50,0,NVIDIA GeForce RTX 4090 D,CLAP,32,4,200,3.854512053076178,0.15101556666195393,259.4362104022812,1679.39501953125,0.1953125,1.0,094da07c03257740a82c7a709f72241971c6fc039f1f0cfeb7f2d09bca83d038,443f6502fa1c3fad919e81dffa84bfe4c8f4ac4a4058e8a10c4e867bf965817d
ESC-50,0,NVIDIA GeForce RTX 4090 D,iKnow_dagger,32,4,200,4.956966093741357,1.5225734654814005,201.7363002064096,1683.39501953125,4.005695343017578,1.0,2b4acec878d4cd0b09d10ec1c45e506c7a228f25f329d29f79f63160da035a5f,12f7033b207faef6fc7418c9cc67dfb67fd6ab3ab7dfc638d9277b25edb08357
ESC-50,0,NVIDIA GeForce RTX 4090 D,SAKI,32,4,200,74.72944754525088,71.23282329645008,13.38160568354892,1703.48486328125,24.46487522125244,1.0,e212198eac4d01a38a3495af1b1f22ef75dc7263f0d707b8aa4d56228e764883,d2d9c49ba508a510668c064753c0a13d173285bb4c14c841cb887b2c5a315a5b
ESC-50,0,NVIDIA GeForce RTX 4090 D,iKnow_dagger,32,5,200,5.422385052079335,1.6752067778725177,184.42069133702108,1683.39501953125,4.005695343017578,1.0,2b4acec878d4cd0b09d10ec1c45e506c7a228f25f329d29f79f63160da035a5f,12f7033b207faef6fc7418c9cc67dfb67fd6ab3ab7dfc638d9277b25edb08357
ESC-50,0,NVIDIA GeForce RTX 4090 D,SAKI,32,5,200,73.57339850044809,70.04884329391643,13.591869077434415,1703.48486328125,24.46487522125244,1.0,e212198eac4d01a38a3495af1b1f22ef75dc7263f0d707b8aa4d56228e764883,d2d9c49ba508a510668c064753c0a13d173285bb4c14c841cb887b2c5a315a5b
ESC-50,0,NVIDIA GeForce RTX 4090 D,CLAP,32,5,200,3.5905175609514117,0.14546275488100946,278.51137977306564,1679.39501953125,0.1953125,1.0,094da07c03257740a82c7a709f72241971c6fc039f1f0cfeb7f2d09bca83d038,443f6502fa1c3fad919e81dffa84bfe4c8f4ac4a4058e8a10c4e867bf965817d
