dataset,method,batch_size,n_profiled,repeats,end_to_end_ms_per_sample_mean,end_to_end_ms_per_sample_std,knowledge_stage_ms_per_sample_mean,knowledge_stage_ms_per_sample_std,throughput_samples_per_s_mean,throughput_samples_per_s_std,peak_gpu_mib_mean,peak_gpu_mib_std,offline_cache_mib_mean,offline_cache_mib_std,minimum_top1_agreement_vs_first_repeat
ESC-50,CLAP,1,200,5,20.74848290765658,2.5749364349473916,0.2829429693520069,0.05864869563423618,48.73339576991817,5.424314842854972,693.18017578125,0.0,0.1953125,0.0,1.0
ESC-50,iKnow_dagger,1,200,5,23.24866388645023,3.97667835540316,2.105923615861684,0.5114840493317827,43.98278134872866,7.0889587192435375,697.18017578125,0.0,4.005695343017578,0.0,1.0
ESC-50,SAKI,1,200,5,105.89525741362013,5.474155619230724,83.36989504704252,4.83826153596858,9.463905646753606,0.49849158013943135,717.18017578125,0.0,24.46487522125244,0.0,1.0
ESC-50,CLAP,32,200,5,3.77167133660987,0.31817895469444785,0.1691381789278239,0.04838631132941049,266.54504770186566,20.923500806279588,1679.39501953125,0.0,0.1953125,0.0,1.0
ESC-50,iKnow_dagger,32,200,5,5.214639033190906,0.3719430316299707,1.6188394026830792,0.14556625732588221,192.51797937247557,13.154450715955555,1683.39501953125,0.0,4.005695343017578,0.0,1.0
ESC-50,SAKI,32,200,5,76.15917523461394,2.6337965704299964,72.58307783631608,2.5496366605533476,13.142690114880613,0.44456745793176816,1703.48486328125,0.0,24.46487522125244,0.0,1.0
