method,Hit@1,Hit@3,Hit@5,MRR
CLAP,57.34532303782621,79.65008308083277,86.3454207799824,70.16715547600259
A,59.837748020721335,80.72524679894438,86.51158244550875,71.80177524962457
B,60.90313752321376,81.19440914866583,86.59955038608152,72.53577447904043
C,61.59710683217672,80.62750464275243,86.46271136741277,72.64522942802824
D,62.7700127064803,81.46808718600333,86.50180822988955,73.5634196664218
