dataset,physical_gpu_id,gpu_name,method,batch_size,repeat,n_samples,end_to_end_ms_per_sample,knowledge_stage_ms_per_sample,throughput_samples_per_s,peak_gpu_mib,offline_cache_mib,top1_agreement_vs_first_repeat,top1_sha256,full_ranking_sha256_audit
FSD50K,1,NVIDIA GeForce RTX 4090 D,CLAP,32,1,200,36.23461462906562,0.7119983993470669,27.59792011691079,1679.9990234375,0.78125,1.0,1914aca275c91df357a5285de957e1f92e20f615cc9dfddc5eae4612699ea63c,55fd600ee70e4aa41ac3216daf990ad2d4777f3fcc92d83c6d0bf9b9b36061a7
FSD50K,1,NVIDIA GeForce RTX 4090 D,iKnow_dagger,32,1,200,49.556854317197576,6.974840054754168,20.1788433462568,1688.4052734375,8.280271530151367,1.0,2ffd0df320cbc9b817d845d993ed63f1bc65d68c8d306f5091309d7d3a3b65fc,4915e0f58a1ff43a3d76e0a4f9562f51b54578a2b35c71eddacd4c6bf4bc3c42
FSD50K,1,NVIDIA GeForce RTX 4090 D,SAKI,32,1,200,191.14016862236895,156.82101187412627,5.231762675566516,1740.5771484375,61.90154266357422,1.0,d07e2c9ecfbff5085f32e857c8282e6875f2b345b4caed18e68d490c125d79ba,4dddd88672e6263f2a7dc66eeedac1ffef06e94332e764a0f3763844e97928e5
FSD50K,1,NVIDIA GeForce RTX 4090 D,iKnow_dagger,32,2,200,32.58279464673251,3.1999954010825604,30.691044486580978,1688.4052734375,8.280271530151367,1.0,2ffd0df320cbc9b817d845d993ed63f1bc65d68c8d306f5091309d7d3a3b65fc,4915e0f58a1ff43a3d76e0a4f9562f51b54578a2b35c71eddacd4c6bf4bc3c42
FSD50K,1,NVIDIA GeForce RTX 4090 D,SAKI,32,2,200,186.55455000000075,154.39678938593715,5.360362424824245,1740.5771484375,61.90154266357422,1.0,d07e2c9ecfbff5085f32e857c8282e6875f2b345b4caed18e68d490c125d79ba,4dddd88672e6263f2a7dc66eeedac1ffef06e94332e764a0f3763844e97928e5
FSD50K,1,NVIDIA GeForce RTX 4090 D,CLAP,32,2,200,25.321962961461395,0.514812363544479,39.49140915820562,1679.9990234375,0.78125,1.0,1914aca275c91df357a5285de957e1f92e20f615cc9dfddc5eae4612699ea63c,55fd600ee70e4aa41ac3216daf990ad2d4777f3fcc92d83c6d0bf9b9b36061a7
FSD50K,1,NVIDIA GeForce RTX 4090 D,SAKI,32,3,200,181.63354293908924,151.61617623874918,5.5055910038342954,1740.5771484375,61.90154266357422,1.0,d07e2c9ecfbff5085f32e857c8282e6875f2b345b4caed18e68d490c125d79ba,4dddd88672e6263f2a7dc66eeedac1ffef06e94332e764a0f3763844e97928e5
FSD50K,1,NVIDIA GeForce RTX 4090 D,CLAP,32,3,200,19.613994958344847,0.28587295208126307,50.9840041319347,1679.9990234375,0.78125,1.0,1914aca275c91df357a5285de957e1f92e20f615cc9dfddc5eae4612699ea63c,55fd600ee70e4aa41ac3216daf990ad2d4777f3fcc92d83c6d0bf9b9b36061a7
FSD50K,1,NVIDIA GeForce RTX 4090 D,iKnow_dagger,32,3,200,23.97284531383775,3.0650451814290136,41.713863619800435,1688.4052734375,8.280271530151367,1.0,2ffd0df320cbc9b817d845d993ed63f1bc65d68c8d306f5091309d7d3a3b65fc,4915e0f58a1ff43a3d76e0a4f9562f51b54578a2b35c71eddacd4c6bf4bc3c42
FSD50K,1,NVIDIA GeForce RTX 4090 D,CLAP,32,4,200,19.64136766269803,0.4166896257083863,50.91295154049549,1679.9990234375,0.78125,1.0,1914aca275c91df357a5285de957e1f92e20f615cc9dfddc5eae4612699ea63c,55fd600ee70e4aa41ac3216daf990ad2d4777f3fcc92d83c6d0bf9b9b36061a7
FSD50K,1,NVIDIA GeForce RTX 4090 D,iKnow_dagger,32,4,200,24.0618775843177,3.256205308716744,41.55951656290317,1688.4052734375,8.280271530151367,1.0,2ffd0df320cbc9b817d845d993ed63f1bc65d68c8d306f5091309d7d3a3b65fc,4915e0f58a1ff43a3d76e0a4f9562f51b54578a2b35c71eddacd4c6bf4bc3c42
FSD50K,1,NVIDIA GeForce RTX 4090 D,SAKI,32,4,200,170.62151039834134,145.13417756417766,5.860925727742949,1740.5771484375,61.90154266357422,1.0,d07e2c9ecfbff5085f32e857c8282e6875f2b345b4caed18e68d490c125d79ba,4dddd88672e6263f2a7dc66eeedac1ffef06e94332e764a0f3763844e97928e5
FSD50K,1,NVIDIA GeForce RTX 4090 D,iKnow_dagger,32,5,200,25.742600730154663,4.027576289372519,38.84611389822041,1688.4052734375,8.280271530151367,1.0,2ffd0df320cbc9b817d845d993ed63f1bc65d68c8d306f5091309d7d3a3b65fc,4915e0f58a1ff43a3d76e0a4f9562f51b54578a2b35c71eddacd4c6bf4bc3c42
FSD50K,1,NVIDIA GeForce RTX 4090 D,SAKI,32,5,200,187.75423407671042,167.7725754363928,5.326111578348916,1740.5771484375,61.90154266357422,1.0,d07e2c9ecfbff5085f32e857c8282e6875f2b345b4caed18e68d490c125d79ba,4dddd88672e6263f2a7dc66eeedac1ffef06e94332e764a0f3763844e97928e5
FSD50K,1,NVIDIA GeForce RTX 4090 D,CLAP,32,5,200,16.185141729656607,0.23450453532859683,61.78506291160026,1679.9990234375,0.78125,1.0,1914aca275c91df357a5285de957e1f92e20f615cc9dfddc5eae4612699ea63c,55fd600ee70e4aa41ac3216daf990ad2d4777f3fcc92d83c6d0bf9b9b36061a7
