dataset,method,batch_size,n_profiled,repeats,end_to_end_ms_per_sample_mean,end_to_end_ms_per_sample_std,knowledge_stage_ms_per_sample_mean,knowledge_stage_ms_per_sample_std,throughput_samples_per_s_mean,throughput_samples_per_s_std,peak_gpu_mib_mean,peak_gpu_mib_std,offline_cache_mib_mean,offline_cache_mib_std,minimum_top1_agreement_vs_first_repeat
FSD50K,CLAP,1,200,5,31.0925764599815,3.419139984909841,0.32635874347761273,0.03118320882808404,32.46109850155366,3.4052166363361844,693.7666015625,0.0,0.78125,0.0,1.0
FSD50K,iKnow_dagger,1,200,5,31.213640599744394,1.9590468025238656,2.1265020449645817,0.13325490820233252,32.134290439225396,1.9339511055237464,701.2666015625,0.0,8.280271530151367,0.0,1.0
FSD50K,SAKI,1,200,5,111.05291636264883,2.7485808067645,80.76552697829902,1.7921713795292453,9.009000682684196,0.21639463579615745,754.3447265625,0.0,61.90154266357422,0.0,1.0
FSD50K,CLAP,32,200,5,23.3994163882453,7.88886246049508,0.4327755752019584,0.19094892240363695,46.154269571829374,13.029053154537952,1679.9990234375,0.0,0.78125,0.0,1.0
FSD50K,iKnow_dagger,32,200,5,31.18339451844804,10.861084269275915,4.104732447071001,1.6479508328221788,34.597876382752354,9.223896675430128,1688.4052734375,0.0,8.280271530151367,0.0,1.0
FSD50K,SAKI,32,200,5,183.54080120730214,7.986422737181005,155.1481460998766,8.299000087613107,5.456950682063384,0.24633286382510824,1740.5771484375,0.0,61.90154266357422,0.0,1.0
