method,Hit@1,Hit@3,Hit@5,MRR
CLAP,28.654326002437188,46.35873034294667,54.801833691173904,41.05863903283147
JointRaw-All,28.520861138513315,46.46898392618813,54.801833691173904,41.015311308890965
JointNorm-All,28.654326002437188,46.730110833865254,54.801833691173904,41.1581077990374
JointNorm-Top5,28.596297800731158,46.747519294377064,54.83084779202693,41.12687786660048
TwoStage-a0.3,29.727847733998725,47.05506876341902,54.94690419543898,41.859588265870826
TwoStage-a0.5,29.954157720652237,47.35681541229037,54.95850983578019,42.0475902268949
TwoStage-a0.7,30.035397203040677,47.53090001740846,54.93529855509778,42.13469548099098
TwoStage-Dynamic,29.919340799628618,47.44966053502002,54.964312655950785,42.05404753899014
