dataset,method,batch_size,n_profiled,repeats,end_to_end_ms_per_sample_mean,end_to_end_ms_per_sample_std,knowledge_stage_ms_per_sample_mean,knowledge_stage_ms_per_sample_std,throughput_samples_per_s_mean,throughput_samples_per_s_std,incremental_peak_gpu_mib_mean,incremental_peak_gpu_mib_std,static_cache_mib_mean,static_cache_mib_std,minimum_top1_agreement_vs_first_repeat
05_AudioSet,CLAP,1,200,5,31.57395060523413,3.325933497429744,0.2594461413100362,0.014250918561887066,31.935485597796173,3.143288327586165,35.927734375,0.0,170.171875,0.0,1.0
05_AudioSet,Frozen-iKnow,1,200,5,34.43967162002809,3.6137221587214348,1.613926261314191,0.39581413721243164,29.277782938853683,2.887195934579455,35.927734375,0.0,170.171875,0.0,1.0
05_AudioSet,Final-TFS,1,200,5,90.87122666987125,4.838052798202833,55.5136032323353,3.9435898815175348,11.029777533042079,0.5918137820311328,35.927734375,0.0,170.171875,0.0,1.0
05_AudioSet,CLAP,32,200,5,24.448810720583424,2.2726488019964792,0.16871239943429828,0.012018973330299554,41.19069556147173,3.891107185609459,1022.0,0.0,170.171875,0.0,1.0
05_AudioSet,Frozen-iKnow,32,200,5,25.678638951736502,1.484221854847794,1.3516569236526266,0.05045714811494567,39.04361244804528,2.1806059323780023,1022.0,0.0,170.171875,0.0,1.0
05_AudioSet,Final-TFS,32,200,5,78.55348656105343,2.21300075977746,52.415506589226425,1.1715442049383729,12.738458286665558,0.367372726983846,1022.0,0.0,170.171875,0.0,1.0
