dataset,physical_gpu_id,gpu_name,method,batch_size,repeat,n_samples,end_to_end_ms_per_sample,knowledge_stage_ms_per_sample,throughput_samples_per_s,incremental_peak_gpu_mib,static_cache_mib,top1_agreement_vs_first_repeat,top1_sha256,full_ranking_sha256_audit
05_AudioSet,0,NVIDIA GeForce RTX 4090 D,CLAP,32,1,200,24.61597753863316,0.18939518427941948,40.624021468599636,1022.0,170.171875,1.0,7fbaf33e7681a732b3ff5fd51d574707f4df0f652f3ff8c3723f22cb18ce3bd9,ca04d6d162631bd0760ac86b563d833512a4c4ce2e88123405217e0595f44e54
05_AudioSet,0,NVIDIA GeForce RTX 4090 D,Frozen-iKnow,32,1,200,25.50642261398025,1.4196239085868,39.20581161592975,1022.0,170.171875,1.0,a6168713fbbe295553056c1d14cf2e2741209d0000c1cea3ee35c16f26f6a53e,9ed5aa96bab61addbe9d3c51d56577b55308619649678995f0db311eea77d30f
05_AudioSet,0,NVIDIA GeForce RTX 4090 D,Final-TFS,32,1,200,80.07778260565829,52.943936035153456,12.48785827305538,1022.0,170.171875,1.0,fbe5bd688aa4e0faed9e74bc8977f2801c9e3757e5e5b49a1cdfd3c55821c252,bb92ccaadf0026740f2a01a0539dba8f3622a78ccf7ba218bd76286fe926d02f
05_AudioSet,0,NVIDIA GeForce RTX 4090 D,Frozen-iKnow,32,2,200,24.32652120362036,1.38386765436735,41.10739844919447,1022.0,170.171875,1.0,a6168713fbbe295553056c1d14cf2e2741209d0000c1cea3ee35c16f26f6a53e,9ed5aa96bab61addbe9d3c51d56577b55308619649678995f0db311eea77d30f
05_AudioSet,0,NVIDIA GeForce RTX 4090 D,Final-TFS,32,2,200,80.1568404812133,54.24467225559056,12.475541625600554,1022.0,170.171875,1.0,fbe5bd688aa4e0faed9e74bc8977f2801c9e3757e5e5b49a1cdfd3c55821c252,bb92ccaadf0026740f2a01a0539dba8f3622a78ccf7ba218bd76286fe926d02f
05_AudioSet,0,NVIDIA GeForce RTX 4090 D,CLAP,32,2,200,21.606872134725563,0.16248019004706293,46.281571611322974,1022.0,170.171875,1.0,7fbaf33e7681a732b3ff5fd51d574707f4df0f652f3ff8c3723f22cb18ce3bd9,ca04d6d162631bd0760ac86b563d833512a4c4ce2e88123405217e0595f44e54
05_AudioSet,0,NVIDIA GeForce RTX 4090 D,Final-TFS,32,3,200,75.02275144448504,51.71839042042848,13.329289858690068,1022.0,170.171875,1.0,fbe5bd688aa4e0faed9e74bc8977f2801c9e3757e5e5b49a1cdfd3c55821c252,bb92ccaadf0026740f2a01a0539dba8f3622a78ccf7ba218bd76286fe926d02f
05_AudioSet,0,NVIDIA GeForce RTX 4090 D,CLAP,32,3,200,22.76080852432642,0.1610768196405843,43.935170357907744,1022.0,170.171875,1.0,7fbaf33e7681a732b3ff5fd51d574707f4df0f652f3ff8c3723f22cb18ce3bd9,ca04d6d162631bd0760ac86b563d833512a4c4ce2e88123405217e0595f44e54
05_AudioSet,0,NVIDIA GeForce RTX 4090 D,Frozen-iKnow,32,3,200,24.49747236154508,1.3461258000461385,40.82053794128371,1022.0,170.171875,1.0,a6168713fbbe295553056c1d14cf2e2741209d0000c1cea3ee35c16f26f6a53e,9ed5aa96bab61addbe9d3c51d56577b55308619649678995f0db311eea77d30f
05_AudioSet,0,NVIDIA GeForce RTX 4090 D,CLAP,32,4,200,26.93754188483581,0.16915721877012402,37.12291211556088,1022.0,170.171875,1.0,7fbaf33e7681a732b3ff5fd51d574707f4df0f652f3ff8c3723f22cb18ce3bd9,ca04d6d162631bd0760ac86b563d833512a4c4ce2e88123405217e0595f44e54
05_AudioSet,0,NVIDIA GeForce RTX 4090 D,Frozen-iKnow,32,4,200,28.00574952038005,1.307255181018263,35.70695364793899,1022.0,170.171875,1.0,a6168713fbbe295553056c1d14cf2e2741209d0000c1cea3ee35c16f26f6a53e,9ed5aa96bab61addbe9d3c51d56577b55308619649678995f0db311eea77d30f
05_AudioSet,0,NVIDIA GeForce RTX 4090 D,Final-TFS,32,4,200,79.79135387926362,51.59962797537446,12.532686204487156,1022.0,170.171875,1.0,fbe5bd688aa4e0faed9e74bc8977f2801c9e3757e5e5b49a1cdfd3c55821c252,bb92ccaadf0026740f2a01a0539dba8f3622a78ccf7ba218bd76286fe926d02f
05_AudioSet,0,NVIDIA GeForce RTX 4090 D,Frozen-iKnow,32,5,200,26.057029059156775,1.3014120742445812,38.3773605858795,1022.0,170.171875,1.0,a6168713fbbe295553056c1d14cf2e2741209d0000c1cea3ee35c16f26f6a53e,9ed5aa96bab61addbe9d3c51d56577b55308619649678995f0db311eea77d30f
05_AudioSet,0,NVIDIA GeForce RTX 4090 D,Final-TFS,32,5,200,77.71870439464692,51.57090625958517,12.866915471494629,1022.0,170.171875,1.0,fbe5bd688aa4e0faed9e74bc8977f2801c9e3757e5e5b49a1cdfd3c55821c252,bb92ccaadf0026740f2a01a0539dba8f3622a78ccf7ba218bd76286fe926d02f
05_AudioSet,0,NVIDIA GeForce RTX 4090 D,CLAP,32,5,200,26.322853520396166,0.16145258443430066,37.989802253967405,1022.0,170.171875,1.0,7fbaf33e7681a732b3ff5fd51d574707f4df0f652f3ff8c3723f22cb18ce3bd9,ca04d6d162631bd0760ac86b563d833512a4c4ce2e88123405217e0595f44e54
