method,Hit@1,Hit@3,Hit@5,MRR
D-1st,63.24582338902148,85.44152744630071,90.69212410501193,75.35752433723795
Flat-HalfEdge,62.05250596658711,84.48687350835323,90.69212410501193,74.55004621472402
FullPath-Chained,63.0071599045346,85.68019093078759,90.69212410501193,75.12681630223396
FullPath-TwoSentence,63.24582338902148,84.96420047732697,90.69212410501193,75.18648217335567
Endpoint,62.52983293556086,85.91885441527445,90.69212410501193,74.82848694662536
