dataset,method,batch_size,n_profiled,repeats,end_to_end_ms_per_sample_mean,end_to_end_ms_per_sample_std,knowledge_stage_ms_per_sample_mean,knowledge_stage_ms_per_sample_std,throughput_samples_per_s_mean,throughput_samples_per_s_std,incremental_peak_gpu_mib_mean,incremental_peak_gpu_mib_std,static_cache_mib_mean,static_cache_mib_std,minimum_top1_agreement_vs_first_repeat
03_FSD50K,CLAP,1,200,5,52.69419499160722,4.671870507417976,0.714139406918548,0.08633696895410449,19.097163539772684,1.6912435567210022,36.001953125,0.0,68.84375,0.0,1.0
03_FSD50K,Frozen-iKnow,1,200,5,52.87384856247809,8.578181448178638,5.02773726824671,1.2849990316640063,19.345738450958457,3.3678863140881075,36.001953125,0.0,68.84375,0.0,1.0
03_FSD50K,Final-TFS,1,200,5,189.72729642491322,59.704278817012224,150.39253292011563,51.041293255093464,5.75814755503378,1.9517930628645028,36.001953125,0.0,68.84375,0.0,1.0
03_FSD50K,CLAP,32,200,5,13.18633878044784,0.989777777392847,0.22287209262140095,0.04764816851292768,76.18782908237883,5.865266276356698,1022.0,0.0,68.84375,0.0,1.0
03_FSD50K,Frozen-iKnow,32,200,5,14.815703791566193,0.8474020787308846,2.0702531376155093,0.20600858328734872,67.67045690402242,3.8183378774931303,1022.0,0.0,68.84375,0.0,1.0
03_FSD50K,Final-TFS,32,200,5,115.94831610145047,18.376186847958934,101.91771613899618,17.767932543496784,8.821236092280717,1.5630584390609152,1022.0,0.0,68.84375,0.0,1.0
