dataset,physical_gpu_id,gpu_name,method,batch_size,repeat,n_samples,end_to_end_ms_per_sample,knowledge_stage_ms_per_sample,throughput_samples_per_s,peak_gpu_mib,offline_cache_mib,top1_agreement_vs_first_repeat,top1_sha256,full_ranking_sha256_audit
TUT2017,0,NVIDIA GeForce RTX 4090 D,CLAP,32,1,200,17.156098051927984,0.16379699110984802,58.2883122358712,1679.25390625,0.05859375,1.0,53958c6a022c35887b6beb43824ed55fec327e99f43c332671c10c0881ec96f2,d9f28b852af0e8942602d8ce420919eb2fed8fe31ad506318e57b85fe762cd2e
TUT2017,0,NVIDIA GeForce RTX 4090 D,iKnow_dagger,32,1,200,19.14228128036484,1.4673916110768914,52.24037748446148,1680.990234375,1.0991706848144531,1.0,d090a6d86154a31ec24e231c23318614d5ccafe4b2a7025efe55eb52653d10b8,f2f40138225ec9c10be4014ee305f0895b30d65e23b6123cf9cfb3d5a725b319
TUT2017,0,NVIDIA GeForce RTX 4090 D,SAKI,32,1,200,79.70110170659609,63.056797184981406,12.546878005291608,1686.36328125,6.292492866516113,1.0,4619991a6486fe07f10263af27ba7d140ec0de12d76f3ef475e7492fcfdd2d5f,6af03037c51cda77fb2484fe3253a813a6f83c971ce1c456156ef2438e42adcf
TUT2017,0,NVIDIA GeForce RTX 4090 D,iKnow_dagger,32,2,200,17.872432000003755,1.4602949446998537,55.95209426449573,1680.990234375,1.0991706848144531,1.0,d090a6d86154a31ec24e231c23318614d5ccafe4b2a7025efe55eb52653d10b8,f2f40138225ec9c10be4014ee305f0895b30d65e23b6123cf9cfb3d5a725b319
TUT2017,0,NVIDIA GeForce RTX 4090 D,SAKI,32,2,200,80.11566896107979,62.58363209548406,12.48195281856537,1686.36328125,6.292492866516113,1.0,4619991a6486fe07f10263af27ba7d140ec0de12d76f3ef475e7492fcfdd2d5f,6af03037c51cda77fb2484fe3253a813a6f83c971ce1c456156ef2438e42adcf
TUT2017,0,NVIDIA GeForce RTX 4090 D,CLAP,32,2,200,16.558511084876955,0.16287350445054471,60.39190328611789,1679.25390625,0.05859375,1.0,53958c6a022c35887b6beb43824ed55fec327e99f43c332671c10c0881ec96f2,d9f28b852af0e8942602d8ce420919eb2fed8fe31ad506318e57b85fe762cd2e
TUT2017,0,NVIDIA GeForce RTX 4090 D,SAKI,32,3,200,81.26420260989107,64.1936509043444,12.305541282432825,1686.36328125,6.292492866516113,1.0,4619991a6486fe07f10263af27ba7d140ec0de12d76f3ef475e7492fcfdd2d5f,6af03037c51cda77fb2484fe3253a813a6f83c971ce1c456156ef2438e42adcf
TUT2017,0,NVIDIA GeForce RTX 4090 D,CLAP,32,3,200,17.92834017658606,0.17302183900028467,55.777611878760176,1679.25390625,0.05859375,1.0,53958c6a022c35887b6beb43824ed55fec327e99f43c332671c10c0881ec96f2,d9f28b852af0e8942602d8ce420919eb2fed8fe31ad506318e57b85fe762cd2e
TUT2017,0,NVIDIA GeForce RTX 4090 D,iKnow_dagger,32,3,200,18.228013907792047,1.4669451292138547,54.86061208086546,1680.990234375,1.0991706848144531,1.0,d090a6d86154a31ec24e231c23318614d5ccafe4b2a7025efe55eb52653d10b8,f2f40138225ec9c10be4014ee305f0895b30d65e23b6123cf9cfb3d5a725b319
TUT2017,0,NVIDIA GeForce RTX 4090 D,CLAP,32,4,200,17.064867779845372,0.1656371948774904,58.599926638814026,1679.25390625,0.05859375,1.0,53958c6a022c35887b6beb43824ed55fec327e99f43c332671c10c0881ec96f2,d9f28b852af0e8942602d8ce420919eb2fed8fe31ad506318e57b85fe762cd2e
TUT2017,0,NVIDIA GeForce RTX 4090 D,iKnow_dagger,32,4,200,17.85797425196506,1.457621663575992,55.997392867220746,1680.990234375,1.0991706848144531,1.0,d090a6d86154a31ec24e231c23318614d5ccafe4b2a7025efe55eb52653d10b8,f2f40138225ec9c10be4014ee305f0895b30d65e23b6123cf9cfb3d5a725b319
TUT2017,0,NVIDIA GeForce RTX 4090 D,SAKI,32,4,200,79.40349892014638,62.97218148945831,12.593903462688324,1686.36328125,6.292492866516113,1.0,4619991a6486fe07f10263af27ba7d140ec0de12d76f3ef475e7492fcfdd2d5f,6af03037c51cda77fb2484fe3253a813a6f83c971ce1c456156ef2438e42adcf
TUT2017,0,NVIDIA GeForce RTX 4090 D,iKnow_dagger,32,5,200,17.840941359754652,1.4563819963950664,56.05085403485413,1680.990234375,1.0991706848144531,1.0,d090a6d86154a31ec24e231c23318614d5ccafe4b2a7025efe55eb52653d10b8,f2f40138225ec9c10be4014ee305f0895b30d65e23b6123cf9cfb3d5a725b319
TUT2017,0,NVIDIA GeForce RTX 4090 D,SAKI,32,5,200,79.4661575614009,62.798686341848224,12.58397323700133,1686.36328125,6.292492866516113,1.0,4619991a6486fe07f10263af27ba7d140ec0de12d76f3ef475e7492fcfdd2d5f,6af03037c51cda77fb2484fe3253a813a6f83c971ce1c456156ef2438e42adcf
TUT2017,0,NVIDIA GeForce RTX 4090 D,CLAP,32,5,200,17.990529113449156,0.1632784795947373,55.58480207524477,1679.25390625,0.05859375,1.0,53958c6a022c35887b6beb43824ed55fec327e99f43c332671c10c0881ec96f2,d9f28b852af0e8942602d8ce420919eb2fed8fe31ad506318e57b85fe762cd2e
