dataset,method,batch_size,n_profiled,repeats,end_to_end_ms_per_sample_mean,end_to_end_ms_per_sample_std,knowledge_stage_ms_per_sample_mean,knowledge_stage_ms_per_sample_std,throughput_samples_per_s_mean,throughput_samples_per_s_std,peak_gpu_mib_mean,peak_gpu_mib_std,offline_cache_mib_mean,offline_cache_mib_std,minimum_top1_agreement_vs_first_repeat
TUT2017,CLAP,1,200,5,29.16001953673549,1.7569728056931617,0.26649883366189897,0.01983060014977856,34.39104730815804,2.0233135530393067,693.04345703125,0.0,0.05859375,0.0,1.0
TUT2017,iKnow_dagger,1,200,5,29.800069043179974,1.5802263240226566,1.584554873406887,0.003940769074235242,33.62764024246206,1.6659480677000098,695.04345703125,0.0,1.0991706848144531,0.0,1.0
TUT2017,SAKI,1,200,5,91.52804042119533,0.933575133559044,63.568976427428424,0.28332344367000734,10.926517082437508,0.11072950949240137,699.23095703125,0.0,6.292492866516113,0.0,1.0
TUT2017,CLAP,32,200,5,17.339669241337106,0.6102405946337661,0.16572160180658102,0.0042156025263139114,57.72851122296161,2.0351840484544734,1679.25390625,0.0,0.05859375,0.0,1.0
TUT2017,iKnow_dagger,32,200,5,18.18832855997607,0.5570464953372076,1.4617270689923316,0.00516697020009895,55.02026614637951,1.6308327672894687,1680.990234375,0.0,1.0991706848144531,0.0,1.0
TUT2017,SAKI,32,200,5,79.99012595182285,0.7650558052507328,63.12098960322328,0.626398290152035,12.502449761195892,0.11850822668013325,1686.36328125,0.0,6.292492866516113,0.0,1.0
