dataset,physical_gpu_id,gpu_name,method,batch_size,repeat,n_samples,end_to_end_ms_per_sample,knowledge_stage_ms_per_sample,throughput_samples_per_s,peak_gpu_mib,offline_cache_mib,top1_agreement_vs_first_repeat,top1_sha256,full_ranking_sha256_audit
AudioSet,0,NVIDIA GeForce RTX 4090 D,CLAP,32,1,200,13.404188862768933,0.153381263371557,74.6035444768739,1681.31640625,2.05859375,1.0,7fbaf33e7681a732b3ff5fd51d574707f4df0f652f3ff8c3723f22cb18ce3bd9,ca04d6d162631bd0760ac86b563d833512a4c4ce2e88123405217e0595f44e54
AudioSet,0,NVIDIA GeForce RTX 4090 D,iKnow_dagger,32,1,200,14.222313106292859,1.252018224913627,70.31205068587164,1699.31640625,19.11838722229004,1.0,a6168713fbbe295553056c1d14cf2e2741209d0000c1cea3ee35c16f26f6a53e,9ed5aa96bab61addbe9d3c51d56577b55308619649678995f0db311eea77d30f
AudioSet,0,NVIDIA GeForce RTX 4090 D,SAKI,32,1,200,63.635947949951515,49.891146254958585,15.71438836404985,1833.31640625,154.57154369354248,1.0,fbe5bd688aa4e0faed9e74bc8977f2801c9e3757e5e5b49a1cdfd3c55821c252,bb92ccaadf0026740f2a01a0539dba8f3622a78ccf7ba218bd76286fe926d02f
AudioSet,0,NVIDIA GeForce RTX 4090 D,iKnow_dagger,32,2,200,14.146092350129038,1.2509166111703962,70.6909000202362,1699.31640625,19.11838722229004,1.0,a6168713fbbe295553056c1d14cf2e2741209d0000c1cea3ee35c16f26f6a53e,9ed5aa96bab61addbe9d3c51d56577b55308619649678995f0db311eea77d30f
AudioSet,0,NVIDIA GeForce RTX 4090 D,SAKI,32,2,200,70.67389897303656,50.172680884134024,14.149495280874756,1833.31640625,154.57154369354248,1.0,fbe5bd688aa4e0faed9e74bc8977f2801c9e3757e5e5b49a1cdfd3c55821c252,bb92ccaadf0026740f2a01a0539dba8f3622a78ccf7ba218bd76286fe926d02f
AudioSet,0,NVIDIA GeForce RTX 4090 D,CLAP,32,2,200,13.215141425607726,0.1562117994762957,75.67077549864457,1681.31640625,2.05859375,1.0,7fbaf33e7681a732b3ff5fd51d574707f4df0f652f3ff8c3723f22cb18ce3bd9,ca04d6d162631bd0760ac86b563d833512a4c4ce2e88123405217e0595f44e54
AudioSet,0,NVIDIA GeForce RTX 4090 D,SAKI,32,3,200,62.749829350505024,49.59554386558011,15.936298319063903,1833.31640625,154.57154369354248,1.0,fbe5bd688aa4e0faed9e74bc8977f2801c9e3757e5e5b49a1cdfd3c55821c252,bb92ccaadf0026740f2a01a0539dba8f3622a78ccf7ba218bd76286fe926d02f
AudioSet,0,NVIDIA GeForce RTX 4090 D,CLAP,32,3,200,13.690797802992165,0.15241599758155644,73.04176238593247,1681.31640625,2.05859375,1.0,7fbaf33e7681a732b3ff5fd51d574707f4df0f652f3ff8c3723f22cb18ce3bd9,ca04d6d162631bd0760ac86b563d833512a4c4ce2e88123405217e0595f44e54
AudioSet,0,NVIDIA GeForce RTX 4090 D,iKnow_dagger,32,3,200,14.916458270745352,1.256836160318926,67.04004273998693,1699.31640625,19.11838722229004,1.0,a6168713fbbe295553056c1d14cf2e2741209d0000c1cea3ee35c16f26f6a53e,9ed5aa96bab61addbe9d3c51d56577b55308619649678995f0db311eea77d30f
AudioSet,0,NVIDIA GeForce RTX 4090 D,CLAP,32,4,200,13.356068590655923,0.15395927941426635,74.87233187014425,1681.31640625,2.05859375,1.0,7fbaf33e7681a732b3ff5fd51d574707f4df0f652f3ff8c3723f22cb18ce3bd9,ca04d6d162631bd0760ac86b563d833512a4c4ce2e88123405217e0595f44e54
AudioSet,0,NVIDIA GeForce RTX 4090 D,iKnow_dagger,32,4,200,14.989953333279118,1.2491520901676267,66.71134844562225,1699.31640625,19.11838722229004,1.0,a6168713fbbe295553056c1d14cf2e2741209d0000c1cea3ee35c16f26f6a53e,9ed5aa96bab61addbe9d3c51d56577b55308619649678995f0db311eea77d30f
AudioSet,0,NVIDIA GeForce RTX 4090 D,SAKI,32,4,200,67.06360409152694,50.03586887032725,14.911217694701017,1833.31640625,154.57154369354248,1.0,fbe5bd688aa4e0faed9e74bc8977f2801c9e3757e5e5b49a1cdfd3c55821c252,bb92ccaadf0026740f2a01a0539dba8f3622a78ccf7ba218bd76286fe926d02f
AudioSet,0,NVIDIA GeForce RTX 4090 D,iKnow_dagger,32,5,200,15.371322119608521,1.2505726993549615,65.05621261585195,1699.31640625,19.11838722229004,1.0,a6168713fbbe295553056c1d14cf2e2741209d0000c1cea3ee35c16f26f6a53e,9ed5aa96bab61addbe9d3c51d56577b55308619649678995f0db311eea77d30f
AudioSet,0,NVIDIA GeForce RTX 4090 D,SAKI,32,5,200,67.32765527674928,50.0511973106768,14.852737643833214,1833.31640625,154.57154369354248,1.0,fbe5bd688aa4e0faed9e74bc8977f2801c9e3757e5e5b49a1cdfd3c55821c252,bb92ccaadf0026740f2a01a0539dba8f3622a78ccf7ba218bd76286fe926d02f
AudioSet,0,NVIDIA GeForce RTX 4090 D,CLAP,32,5,200,21.431878219591454,0.16730936476960778,46.659466321802505,1681.31640625,2.05859375,1.0,7fbaf33e7681a732b3ff5fd51d574707f4df0f652f3ff8c3723f22cb18ce3bd9,ca04d6d162631bd0760ac86b563d833512a4c4ce2e88123405217e0595f44e54
